,date,open,high,low,close,volume,Name,main_news,tagged_news,target_reg,target_class
340,2014-06-17,41.29,41.91,40.335,41.68,22518630,MSFT,"Microsoft’s Surface Pro 3 Isn’t for Everybody: Users who mainly want a tablet that can sometimes be used a computer may be fine, but if you want to do intensive work, the Surface Pro isn’t the best.",,41.57,False
344,2014-06-23,41.73,42.0,41.69,41.99,18743905,MSFT,"Microsoft Makes Bet Quantum Computing Is Next Breakthrough: A Microsoft-funded venture is aimed at designing computers that can solve problems in fields as diverse as chemistry, material science, artificial intelligence and code-breaking.",,41.7,False
345,2014-06-24,41.83,41.94,41.56,41.745,26518274,MSFT,Daily Report: Microsoft Sees Quantum Computing as Technology’s Next Frontier: The company’s new venture is aimed at designing fast computers that can solve a variety of problems by exploiting the weird physical properties of subatomic particles.,,41.93,True
346,2014-06-25,41.7,42.05,41.46,42.03,20051576,MSFT,"Google, Microsoft and Others Delve Deeper Into Cloud Storage for Businesses: Tech companies are poised to compete in selling services to businesses and gathering information on who does what within them.",,41.61,False
355,2014-07-09,41.98,41.99,41.53,41.67,18445910,MSFT,"Microsoft Taking Steps to Comply With the Right to be Forgotten: The company plans to follow the lead of Google, which responded to a European court’s online privacy ruling in May by creating a form to request removal of links to material that individuals say violates their online privacy.",,41.7,True
356,2014-07-10,41.37,42.0,41.05,41.685,21856832,MSFT,"Cloud Computing Giants Add to Open Source Credentials With Kubernetes: Google has given up its secret sauce in a battle with Amazon Web Services for cloud computing customers. Now Microsoft, IBM and others are helping out. It looks like a strategy to blunt Amazon.",,42.22,True
360,2014-07-16,42.51,44.31,42.48,44.08,63322372,MSFT,"Large Round of Layoffs Expected at Microsoft: Microsoft is planning to announce layoffs that will substantially exceed the largest layoffs in the company’s history, according to several people briefed on the decision.",,44.65,True
361,2014-07-17,45.45,45.71,44.25,44.53,82180263,MSFT,"Daily Report: Microsoft Says It Will Cut Up to 18,000 Jobs: Microsoft announced on Thursday that it would eliminate up to 18,000 jobs over the next year as part of a major restructuring.",,44.56,True
363,2014-07-21,44.56,45.16,44.22,44.835,37604378,MSFT,"Microsoft’s Top Lawyer Is the Tech World’s Envoy: Bradford L. Smith, general counsel at the tech company, uses the skills he learned as a Washington lawyer to advocate change in government policies that affect the industry.",,45.45,True
364,2014-07-22,45.0,45.15,44.59,44.83,43095820,MSFT,"Microsoft’s Profits Slide on Mobile, but Its Cloud Flourishes: Revenue at Microsoft was slightly higher than analysts expected, but earnings were 5 cents a share lower.",,44.93,True
368,2014-07-28,44.36,44.51,43.93,43.97,29687677,MSFT,"With Microsoft in Sights, China Starts to Squeeze U.S. Tech Companies: An agency that enforces antimonopoly laws visited company offices in four cities, as the country more closely scrutinizes multinational companies.",Adapting Old Laws to New Technologies: Congress needs to clarify how and when the government can obtain private messages and documents stored abroad.,44.07,True
370,2014-07-30,44.07,44.1,43.29,43.5785,31925735,MSFT,"China Investigating Microsoft for ‘Monopolistic Behavior’: An announcement by the state antimonopoly agency confirmed that Microsoft was under scrutiny, and said that officials had conducted surprise visits to company offices across China.",,43.21,False
371,2014-07-31,43.38,43.69,43.08,43.16,31540882,MSFT,"China Harasses U.S. Tech Companies: Nobody quite knows why, but Beijing has launched apparent antitrust investigations against Microsoft and others.",,42.97,False
372,2014-08-01,43.21,43.25,42.6,42.86,31171094,MSFT,Microsoft Sues Samsung Over Android Royalty Payments: The lawsuit claimed that Samsung failed to follow the terms of a 2011 patent licensing deal between the two companies.,,43.31,True
373,2014-08-04,42.97,43.47,42.81,43.37,34277387,MSFT,China Tells Microsoft Not to Interfere With Inquiry: A government agency investigating complaints against the company issued a statement “officially warning” the firm to obey Chinese law.,,42.74,False
384,2014-08-19,44.97,45.34,44.83,45.33,28139494,MSFT,"Steve Ballmer Quits Microsoft Board, Citing His Outside Duties: The tech company’s former chief executive said new responsibilities, including ownership of the Los Angeles Clippers, have made him too busy to serve.",,44.84,False
385,2014-08-20,45.34,45.4,44.9,44.95,24770487,MSFT,"Daily Report: Steve Ballmer Resigns From Board of Microsoft: The tech company’s former chief executive said new responsibilities, including ownership of the Los Angeles Clippers, have made him too busy to serve.",,45.35,True
395,2014-09-04,44.74,45.27,44.72,45.26,26478082,MSFT,Opposition Grows in Europe to Google Antitrust Proposal: Microsoft and two trade groups for German publishers said the plan to reduce Google’s dominance of the search market was inadequate.,,46.02,True
399,2014-09-10,46.8201,46.94,46.28,46.84,27304409,MSFT,Minecraft Is Expected to Be Acquired by Microsoft: Acquiring the game would give Microsoft control of an online world that has defied many modern conventions to become a blockbuster success.,Intel Shares More of Its Extreme Makeover: Apple wasn’t the only big tech outfit with something to talk about on Tuesday. Intel met with developers to discuss how it is changing from a chip-centric company to one with a variety of products and services.,46.91,True
400,2014-09-11,46.74,47.0,46.47,47.0,29216560,MSFT,"Microsoft Sees More Than Fun in a Game Like Minecraft: Microsoft’s acquisition of Minecraft would be an acknowledgment that gaming is central to many people’s lives, serving as an engaging mode of entertainment or merely a time killer.",,46.54,False
402,2014-09-15,46.54,46.71,46.1,46.24,37667644,MSFT,"Microsoft Says It Will Pay $2.5 Billion for Company That Created Minecraft: Adding the world-building computer game could help bolster Microsoft’s Windows series of devices, including phones and tablets.",,46.26,True
407,2014-09-22,47.3,47.38,46.98,47.06,38686091,MSFT,"Hurd: Oracle Takes On Microsoft in the Cloud: The opening keynote at Oracle’s annual conference will be about its“unique opportunity to be the leader of the next generation of cloud,” according to Mark Hurd, the new co-chief.",,46.63,False
408,2014-09-23,46.85,46.98,46.47,46.56,33431078,MSFT,"With Talko App, Ray Ozzie Creates a Permanent Voice: Ray Ozzie, onetime chief software architect at Microsoft, has a way to make phone conversations as permanent and searchable as other Internet communication.",,46.88,True
412,2014-09-29,45.98,46.56,45.76,46.44,26090980,MSFT,"Microsoft Begins a Push Into the Polling World: The company, having done polls through video games in 2012, plans to have its automated digital assistant survey people through their mobile phones.",,46.27,False
413,2014-09-30,46.37,46.4763,46.01,46.36,33033086,MSFT,"Microsoft Windows 10 Displays a Familiar Look: Microsoft believes the next version of its operating system is such a big change that it is calling the software Windows 10, skipping the more logical product name, Windows 9.","Questions About Clippers Remain After Sale to Steve Ballmer: As the Clippers prepare for their first season since Ballmer bought the team, the Donald Sterling scandal is behind them, but they still need to prove they can make a title run.",45.83,False
418,2014-10-07,45.86,45.93,45.42,45.53,25724544,MSFT,Microsoft and Other Firms Pledge to Protect Student Data: The participating companies are publicly committing themselves not to sell information on kindergartners through 12th graders.,,46.5,True
420,2014-10-09,46.5,46.8,45.74,45.85,34426595,MSFT,"Microsoft’s Nadella Sets Off a Furor on Women’s Pay: Satya Nadella, the chief executive of Microsoft, implied during a speech on Thursday that women should not ask for pay raises, a statement that quickly put him in the hot seat.","Decline in PC Sales Starts to Slow; Largest Makers See Growth: Analysts say that the PC business is shrinking less slowly than in the last couple of years. It may even be poised for a period of moderate growth, at least for the large companies. Smaller ones may be in trouble.",43.82,False
421,2014-10-10,45.6,46.12,43.95,44.03,51978146,MSFT,Why Microsoft’s Nadella Is Wrong About Women and Raises: One reason women are paid less than men is that they are less likely to negotiate for raises or promotions.,,43.87,False
423,2014-10-14,43.87,44.38,43.56,43.73,38120558,MSFT,"Daily Report: Russian Hackers Exploit Flaw in Microsoft Windows to Spy on Governments: Russian hackers used a bug in Microsoft Windows to spy on several Western governments, NATO and the Ukrainian government, according to a computer security firm.","Hiding History in Firefox: Plus, how to make the move from the iPhoto app in iOS 8.",42.53,False
424,2014-10-15,43.0,43.39,42.1,43.22,60220961,MSFT,"Microsoft Wins a Spot on the N.F.L. Sideline: Surface tablet computers, custom-made for in-game use, demonstrate the evolving relationships between leagues and sponsors.","Poodle Bug Marks Third Major Security Flaw Discovered This Year: On Tuesday, researchers disclosed details of a security bug that could make web browsing sessions on a public network vulnerable to hackers.",43.2,False
428,2014-10-21,44.36,44.975,44.19,44.88,36433824,MSFT,"For Microsoft, Cloud Business Looks More Promising Than Mobile: Despite being a laggard in cloud computing, Microsoft has established real credibility, and now runs twice as many data centers as Amazon and six times as many as Google.",,44.62,False
429,2014-10-22,45.0,45.07,44.225,44.38,33579817,MSFT,"Coming of Age in Cloud Computing: Cloud computing, particularly in the big rental businesses of Microsoft and Amazon, has been criticized as undependable and tough to manage. A number of recent announcements suggest that some companies are trying to address the issue.",,46.83,True
430,2014-10-23,44.62,45.445,44.53,45.02,45451869,MSFT,"Microsoft Offers Tantalizing Signs of Progress: The software company’s acquisition of Nokia helped it beat estimates, but integration costs reduced profit.",,45.71,True
434,2014-10-29,46.44,46.7,46.34,46.62,30283622,MSFT,"Former Washington State Attorney General Appeals to His Former Office: Rob McKenna and his chief deputy, Brian Moran, were almost immediately back in touch with their old office on behalf of such major clients as T-Mobile and Microsoft.","Google Executive Sets Record for Free Fall: Reporter’s Notebook: John Markoff, who was there when the Google executive Alan Eustace set the world record for a balloon jump, tells the story behind the story.",46.94,True
